Key,Value
ien.35556003079449,1916
ien.35556004709283,1915
ien.35556005119086,1877
ien.35556004964458,1908
ien.35556004970323,1911
ien.35556004971354,1910
iau.31858003856469,1915
iau.31858016588471,-1
iau.31858034602015,1922
iau.31858058953583,1816
iau.31858058953468,1906
iau.31858058953476,1906
iau.31858058953484,1906
iau.31858058953492,1906
iau.31858054603331,1906
iau.31858054603349,1906
iau.31858054603356,1906
iau.31858054603364,1906
iau.31858054603372,1906
iau.31858054603380,1906
iau.31858054603398,1906
iau.31858054603406,1906
iau.31858054603414,1906
iau.31858054603422,1906
gri.ark:/13960/t8dg0gc27,1890
gri.ark:/13960/t9g48f196,1890
gri.ark:/13960/t2894xk9k,1890
gri.ark:/13960/t73v39f0z,1890
gri.ark:/13960/t11p1vx3j,1890
gri.ark:/13960/t6vx44m93,1890
gri.ark:/13960/t06x33f24,1899
gri.ark:/13960/t2s50d132,1882
gri.ark:/13960/t5w70671r,1908
gri.ark:/13960/t25b3tr27,1868
gri.ark:/13960/t4cp0tg7s,1864
gri.ark:/13960/t0gt9b42q,1864
gri.ark:/13960/t9672656x,1896
gri.ark:/13960/t3cz6xj7p,1873
gri.ark:/13960/t12n8vm53,1901
gri.ark:/13960/t2p599b2v,1901
gri.ark:/13960/t49p6sm7t,1916
gri.ark:/13960/t6tx73d6c,1904
gri.ark:/13960/t2b891q89,1893
uc1.aa0014248157,1870
uc1.aa0013364393,1853
uc1.aa0013766266,1891
uc1.aa0013355052,1911
uc1.aa0013576327,1907
uc1.aa0013355136,1908
uc1.aa0012966339,1901
uc1.aa0014763734,1909
uc1.aa0014442016,1911
uc1.aa0013494174,1915
uc1.aa0013445507,1904
uc1.aa0013466677,1900
uc1.aa0014914501,1913
uc1.aa0014560585,1871
uc1.aa0011761459,1898
uc1.aa0013494299,1907
uc1.aa0013462361,1909
uc1.aa0013458401,1911
uc1.aa0012238424,1905
uc1.aa0013445051,1903
uc1.aa0014654529,1838
uc1.aa0011450947,1894
uc1.aa0014570311,1902
uc1.aa0011959723,1913
uc1.aa0011317807,1910
uc1.aa0013531363,1843
hvd.hl1r70,1887
uc1.aa0013011184,1887
dul1.ark:/13960/t3914kc45,1887
dul1.ark:/13960/t3623gp7f,1887
uc1.aa0014474480,1907
uc1.aa0014531131,1865
uc1.aa0014509335,1920
uc1.aa0011492956,1888
uc1.aa0013014238,1904
uc1.aa0014053490,1895
uc1.aa0014053508,1899
uc1.aa0014053516,1902
uc1.aa0014945364,1833
uc1.aa0015017627,1914
uc1.aa0015029143,1890
uc1.aa0015046485,1895
uc1.aa0015150352,1901
uc1.aa0015150790,1905
uc1.aa0015212772,1902
uc1.c034356746,-1
uc1.c034356773,-1
uc1.c052232028,-1
uc1.c045727039,1905
uc1.c069877140,1883
uc1.c003246386,1925
uc1.c040812390,1903
uc1.c040785269,1920
uc1.c031298090,1921
uc1.c034288233,1912
uc1.c034424329,1908
uc1.c034452497,1903
uc1.c034564773,1910
uc1.c062168003,1920
uc1.c034780032,1906
uc1.c034780041,1914
uc1.c051253544,1903
uc1.c109273582,1911
uc1.c062282255,1914
uc1.c038800482,1991
uc1.c042462079,1911
uc1.c093574572,1891
uiug.30112108079838,1912
chi.087948611,1877
chi.087878002,1865
chi.47424868,1903
chi.088191916,1874
chi.13692912,1901
chi.090127240,1897
chi.090078035,1902
chi.090121082,1866
chi.24664033,1906
chi.090113665,1894
chi.090146537,1897
chi.61147266,1862
chi.32633451,-1
chi.37731550,1876
chi.21535664,1868
chi.16109032,1905
chi.12618641,1899
chi.102589491,1895
chi.102589506,1895
chi.41971688,-1
chi.096231542,1907
chi.56991625,1883
chi.090114962,1890
chi.090119865,1905
chi.090127232,1879
chi.13873535,1880
uiug.30112088136699,1880
chi.090124234,1853
chi.090144137,1888
chi.56419697,1895
chi.090143953,1846
chi.090158241,1857
chi.090175455,1891
chi.090570281,1860
chi.090571423,1894
chi.42402719,1897
uiug.30112093386123,1897
chi.096231128,1902
chi.69620966,1904
chi.69636117,1908
chi.69636100,1908
chi.49794585,1829
chi.089835262,1903
chi.41971695,-1
chi.18361207,-1
chi.51756697,1901
uiug.30112124381507,1901
chi.089879892,1894
chi.13552064,1908
chi.090000642,1879
chi.17989294,1906
chi.090253619,1854
chi.111895053,1854
chi.39376584,1887
chi.089856080,1883
chi.51753318,1873
chi.27186070,1863
chi.24243778,1906
chi.24453901,1899
uiug.30112047638553,1899
chi.21464086,1892
chi.39432365,1875
chi.56974759,1904
chi.089877808,1892
uiug.30112070564643,1892
chi.60784263,1865
chi.25501026,-1
chi.45262768,1892
chi.26833290,1969
chi.26233134,1908
chi.64403669,1862
chi.089923308,1903
chi.73517487,1905
chi.089943691,1901
chi.090007369,1907
chi.090005993,1805
chi.73394015,1888
chi.73394008,1888
chi.21911428,1887
chi.13837077,1873
chi.18150391,1859
chi.15846570,1905
chi.25348918,1898
chi.25348925,1898
chi.25348932,1898
chi.25348898,1898
chi.25348901,1898
chi.25348949,1898
chi.25348881,1898
chi.25348867,1898
chi.25348874,1898
chi.49789500,1898
chi.69883909,1852
chi.089813202,1908
chi.56993269,1900
chi.089800665,1893
chi.089800699,1898
chi.089947556,1868
chi.090020278,1894
chi.41971708,1871
chi.56655555,1898
chi.64381517,1847
chi.65822813,1892
chi.083507308,1865
chi.090256798,1900
chi.69620980,1872
chi.13703318,1899
chi.090257485,1890
chi.096878271,-1
chi.26403789,1892
chi.090256196,1908
chi.083498321,1902
chi.69858046,1897
chi.18364637,1874
chi.66346510,1862
chi.43271016,-1
chi.29402999,1875
chi.083490187,1877
chi.28387326,1906
chi.29683752,1906
chi.13776140,1873
chi.56961623,1874
chi.084456453,1908
chi.13743756,1864
chi.083164998,1844
chi.083250773,1888
chi.083580885,1906
chi.51737858,1894
chi.15952399,1897
chi.15952320,1886
chi.29651849,1879
chi.56005191,1907
chi.38430147,1865
chi.66338516,-1
osu.32435009958018,1905
chi.39375483,1902
chi.083352680,1858
chi.18779138,1871
chi.083240689,1855
chi.24768783,1851
chi.37183843,1833
chi.24466342,1898
chi.090256269,1887
chi.39396006,1877
chi.48337551,1893
chi.096878116,1901
chi.083365756,1876
chi.083370565,1872
chi.084456445,1895
chi.37739207,1900
chi.27186450,1858
chi.27186621,1858
chi.27186467,1858
chi.27186316,1858
chi.27186549,1858
chi.60801156,-1
chi.24249805,1905
chi.63658226,1842
chi.61815498,1900
chi.26374347,1895
chi.27421501,-1
chi.27393397,1857
chi.80821447,-1
chi.27419494,-1
chi.37846538,1907
chi.36157969,1883
chi.59492121,-1
chi.38372051,1896
chi.20523928,1904
uiug.30112064633271,1904
uiug.30112064633289,1904
uiug.30112064633305,1904
chi.17944046,1896
chi.29668742,1871
chi.13704851,1902
chi.18150113,1888
chi.22196485,-1
chi.16396440,1906
chi.18966717,1885
chi.13228854,1881
chi.28380441,1871
chi.20512025,1883
chi.22351226,1838
chi.18164706,1831
chi.20492295,1866
chi.25736865,1907
chi.28864260,1908
chi.15940179,1811
chi.27682239,1908
chi.35384275,1906
chi.20035910,1866
chi.20035845,1866
chi.25757577,1903
uiug.30112004958812,1903
chi.18123332,1833
chi.25744554,1899
uiug.30112052678759,1899
chi.31467900,1906
chi.39432930,1884
chi.26412339,1903
chi.20047983,1825
chi.19979181,1860
chi.26399491,1891
uva.x000012229,1891
uiug.30112087896772,1891
chi.24412006,1895
chi.15844570,1898
uiug.30112041747053,1898
chi.20519328,1860
chi.084455229,1856
chi.084455245,1890
chi.084455261,1854
chi.084457483,1885
chi.084457580,1865
chi.084455960,1865
chi.097278115,1903
chi.097278107,1903
chi.090274788,1864
chi.090276162,1890
uiug.30112088211807,-1
chi.097522556,-1
chi.090287579,1905
chi.083155591,1902
chi.083179278,1867
uiug.30112060118731,1867
chi.61013014,1885
chi.20161268,1863
chi.083258373,1874
uiug.30112001332342,1874
chi.083352800,1908
chi.49782098,-1
chi.083476230,1906
chi.083516519,1899
chi.083498282,1882
uiug.30112071066200,1882
chi.083520495,1905
uc1.aa0004240214,1905
chi.083508207,1873
chi.083180334,1832
chi.083564520,1907
chi.083211876,1869
chi.083563003,1908
chi.083352729,1888
chi.27037558,1842
chi.66327473,1906
chi.083249772,1898
chi.083258446,1898
uiug.30112047642589,1898
chi.31122979,1880
chi.083352486,1900
chi.083489966,1908
chi.083367978,1855
chi.083368047,1902
chi.083491840,1877
chi.083611709,1906
chi.083612179,1906
chi.083590416,1893
chi.60997491,-1
chi.083611767,1907
chi.083611822,1905
chi.083589821,1906
chi.083609702,1905
chi.56675851,1906
chi.083160512,1874
chi.56684874,1901
chi.66322745,1907
chi.58819693,1903
chi.58819679,1903
chi.58819744,1903
chi.58819819,1903
chi.58819751,1903
chi.58819542,1903
chi.58819573,1903
chi.58819686,1903
chi.58819566,1903
chi.58819631,1903
chi.58819624,1903
chi.58819559,1903
chi.59492227,1903
chi.59492289,1903
chi.59538151,1903
chi.59538137,1901
chi.59539687,1882
chi.59575323,1890
chi.59575309,1892
chi.59575296,1909
chi.59575210,1893
chi.59575405,1894
chi.59575361,1846
chi.61321891,1893
chi.61321884,1882
chi.61321877,1882
chi.083498224,1902
chi.083198044,1903
chi.083268069,1906
chi.083355248,1904
chi.083356008,1889
chi.091233939,1907
chi.083240540,1902
chi.70086814,1902
chi.80821992,-1
chi.33672601,1892
chi.083113345,1870
chi.22189986,1899
chi.089703415,-1
chi.083458339,1903
chi.13432070,1856
chi.13432138,1856
chi.083458371,1906
chi.13572480,1885
chi.13574055,1894
chi.083458347,1906
chi.26405912,1868
chi.26407361,1868
chi.15584604,-1
chi.35055008,1904
chi.15354517,1904
chi.15437295,1904
chi.73315323,1915
uiug.30112037916290,1915
hvd.32044020577920,1915
chi.69858306,1883
chi.17997109,1885
chi.69858293,1905
chi.49778190,1887
chi.32057362,1899
chi.083049554,1895
chi.090222977,1896
chi.090255247,1891
chi.090255433,1856
chi.090254673,1891
chi.47441330,1878
chi.083466285,1906
chi.18835933,1895
chi.083547633,1907
chi.083466316,1906
chi.35032485,1903
chi.35054921,-1
chi.36863673,1900
chi.083534143,1907
chi.083459173,1865
chi.090175764,1901
chi.097521047,1905
chi.097521039,1905
chi.090303210,1869
chi.22668844,1906
chi.27184296,1892
chi.32588597,1864
chi.44279296,1908
chi.63651207,1880
chi.26667823,1905
uiug.30112000940624,1905
chi.37841800,1872
chi.37856450,1898
chi.33949076,-1
uiug.30112051400478,-1
chi.35894685,1872
chi.13400129,1906
chi.10527352,1904
chi.34958399,1906
chi.34783030,1904
chi.34958402,1893
chi.31563307,1897
chi.36283659,1895
chi.11571412,1891
chi.51777210,1812
chi.12507649,1880
chi.20731257,1877
chi.42577277,1898
chi.17342877,1862
chi.17342911,1862
chi.31008598,1869
chi.26407443,1884
hvd.hl1uju,1885
chi.27828399,1885
chi.39431517,1888
chi.12371463,1883
chi.35594819,1895
chi.25857094,1893
chi.41979208,1888
chi.20035852,1876
chi.14728111,1901
chi.28360169,1873
chi.17372766,1902
chi.57893737,1850
chi.11083384,1905
chi.11583043,1875
chi.28585620,1897
chi.10095088,1856
chi.11089517,1881
chi.10088414,-1
chi.22182114,1845
chi.42855367,1904
chi.44327042,1888
chi.44327035,1888
chi.44333793,1860
uiug.30112088179533,1904
chi.47959233,1907
chi.084855827,1908
chi.090165036,1898
chi.103460399,1883
chi.103460454,1883
chi.096878043,1820
chi.32357809,1820
chi.096878035,1820
chi.096878001,1820
chi.096878027,1820
chi.096878019,1820
chi.69857990,1885
chi.090253839,1880
chi.090254136,1845
chi.69858248,1906
chi.66327175,1856
chi.090257794,1896
chi.090258805,1893
chi.090255263,1837
chi.090255467,-1
chi.090255611,1906
chi.090255823,1858
chi.090255996,1904
chi.090256031,1874
chi.60994047,-1
chi.090256049,1879
chi.69882377,1875
chi.63679767,1879
chi.090256154,1904
chi.090256219,1819
chi.090256235,1900
chi.090256243,1881
chi.49800575,1899
uiug.30112062753238,1899
chi.090256308,1895
chi.63675623,1831
chi.090256366,1907
chi.090256374,1866
chi.090256390,1866
chi.090256421,1880
chi.090256463,1851
chi.69858344,1871
chi.090256594,1862
chi.090256609,1899
chi.090256625,1890
chi.090256659,1871
chi.090256675,1894
chi.56716235,1900
chi.66355502,1877
chi.090303692,1869
chi.090256918,1881
chi.69858173,1905
chi.090257045,1903
chi.090257053,1848
chi.090257087,1902
chi.69857921,1854
chi.090257231,1898
chi.090257320,1875
chi.090257126,1889
chi.090257469,1899
chi.090257477,1866
chi.090253774,1900
uiug.30112088139354,1900
chi.090254479,1829
chi.090256146,1838
chi.090303731,1891
chi.090256405,1896
chi.090256772,1905
chi.090255239,1892
chi.49797939,-1
chi.083052971,1903
chi.083088249,1903
chi.083090327,1893
chi.083103049,1904
chi.083125025,1907
chi.76591649,-1
chi.083132064,1907
chi.083223548,1886
chi.083458389,1906
chi.083458680,1902
chi.083458795,1889
chi.083116995,1896
chi.083224586,1905
chi.083232929,1856
uiug.30112060558795,1856
chi.61012893,1904
chi.18934979,1889
chi.083459204,1908
chi.083459678,1877
uiug.30112042852845,1896
chi.083533993,1906
chi.59538106,1889
chi.59539625,1904
chi.59575265,1906
chi.61321839,1901
chi.083224243,1896
chi.083458096,1906
uiug.30112077845581,1906
chi.090256023,1900
chi.090254209,1904
uiug.30112071140799,1904
hvd.hl1p2v,1900
chi.090254461,1900
chi.64368285,1865
chi.69636035,1896
chi.37854765,1884
chi.33906400,1892
osu.32435056826670,1997
osu.32435070610126,1915
gri.ark:/13960/t45q8tg5b,1893
msu.31293023245792,1905
msu.31293031415635,1911
msu.31293000966105,1918
msu.31293008578076,1973
msu.31293008354213,1970
msu.31293008425575,1969
msu.31293025458575,1911
msu.31293100803406,1967
msu.31293027919145,1895
msu.31293017645908,1895
msu.31293023488343,1986
msu.31293102269895,1915
msu.31293018877237,1968
msu.31293100700065,1923
msu.31293029473018,1909
msu.31293108014188,1904
msu.31293031165164,1882
msu.31293030777605,1908
msu.31293500314160,1911
msu.31293107887238,1892
msu.31293029193699,1907
msu.31293027822992,1900
msu.31293027822968,1900
msu.31293027822943,1900
msu.31293027822869,1900
msu.31293027822836,1900
msu.31293027822828,1900
msu.31293027822810,1900
msu.31293027822778,1900
msu.31293015833332,1900
msu.31293027822695,1900
msu.31293027822679,1900
msu.31293027822646,1900
msu.31293027822661,1900
msu.31293027822653,1900
msu.31293027822620,1900
msu.31293027822612,1900
msu.31293027914625,1922
msu.31293027914617,1921
msu.31293008425500,1919
msu.31293027914609,1918
msu.31293027914591,1918
msu.31293008425492,1918
msu.31293027914583,1917
msu.31293027914575,1917
msu.31293027914567,1917
msu.31293027914559,1907
msu.31293027914542,1907
msu.31293027914534,1907
msu.31293027914526,1907
msu.31293027914518,1907
msu.31293006961753,1907
msu.31293006960573,1906
msu.31293006960185,1906
msu.31293006689610,1906
msu.31293006689354,1906
msu.31293006688851,1906
msu.31293006688208,1906
msu.31293023488301,1918
msu.31293023488293,1918
msu.31293023488285,1918
msu.31293023488277,1918
msu.31293023488269,1918
msu.31293023488251,1918
msu.31293023488244,1918
msu.31293023488236,1918
msu.31293023488228,1918
msu.31293023488210,1918
msu.31293023488202,1918
msu.31293023488194,1918
msu.31293023488186,1918
msu.31293023488178,1918
msu.31293023488160,1918
msu.31293023488152,1918
msu.31293023488145,1918
msu.31293023488137,1918
msu.31293023488129,1918
msu.31293023488111,1918
msu.31293023488103,1918
msu.31293023488095,1918
msu.31293023488087,1918
msu.31293023488079,1918
msu.31293023488061,1918
uva.x030231444,1918
uva.x030231445,1918
uva.x030231446,1918
msu.31293017970371,1908
msu.31293102545575,1913
msu.31293101668170,1913
msu.31293102545567,1913
msu.31293103054262,1913
msu.31293107133658,1913
msu.31293009978416,1868
msu.31293010308462,1829
msu.31293105941201,1889
msu.31293022441020,1909
msu.31293031023629,1914
msu.31293009206362,1909
msu.31293009206354,1909
msu.31293009207212,1912
msu.31293009207204,1912
msu.31293009207196,1912
msu.31293009207188,1912
msu.31293009240767,1912
msu.31293009240759,1912
msu.31293008508453,1872
msu.31293006688216,1872
msu.31293006687168,1872
msu.31293009207220,1912
msu.31293009207253,1912
msu.31293009207246,1912
msu.31293000647358,1899
msu.31293000647333,1899
msu.31293100721343,1965
msu.31293009198593,1910
msu.31293008418091,1911
msu.31293008487708,1868
msu.31293008487716,1868
msu.31293008487690,1868
msu.31293030775492,1897
msu.31293017955968,-1
msu.31293017955950,-1
msu.31293014837094,1897
msu.31293028076150,1922
msu.31293028072803,1970
msu.31293031496908,1882
msu.31293105899292,1913
msu.31293006974376,1904
msu.31293025665039,1905
msu.31293007614765,1888
msu.31293007614757,1888
msu.31293017182308,1909
msu.31293017661137,1909
msu.31293500256809,1900
msu.31293027982861,1920
msu.31293015750858,1909
msu.31293027133440,1906
msu.31293021019470,1921
msu.31293022094837,1905
hvd.hl1pzs,1905
msu.31293027982960,1892
msu.31293106401163,1892
msu.31293106401148,1892
msu.31293106401114,1892
msu.31293106401122,1892
uc1.aa0016151722,1888
uc1.ax0001572817,1887
uc1.ax0000163774,1897
uc1.ax0000179754,1908
uc1.aa0016504730,1912
uc1.aa0016222770,1915
uc1.aa0016414104,1907
uc1.aa0016153942,1883
uc1.ax0000270850,1911
uc1.aa0016151425,1873
uc1.ax0000487397,1730
uc1.ax0000105403,1920
uc1.aa0016154825,1884
uc1.ax0002560209,1921
uc1.ax0002609865,1800
uc1.aa0016253304,1903
uc1.aa0015895816,1900
uc1.ax0000968867,1913
uc1.aa0016185266,1907
uc1.ax0001572957,1898
uc1.aa0016219586,1900
uc1.aa0016219594,1900
uc1.ax0001589977,1900
uc1.ax0001590140,1854
uc1.ax0000150359,1839
uc1.ax0000178962,1896
uc1.ax0000173286,1912
uc1.ax0000187344,1907
uc1.ax0002390854,1882
uc1.ax0000035543,1900
uc1.ax0000066027,1899
uc1.ax0000087601,1912
uc1.ax0000087643,1912
uc1.ax0000214247,1904
uc1.ax0000250944,1916
uc1.ax0000259192,1915
uc1.ax0000262253,1914
uc1.ax0000313494,1895
uc1.ax0000313502,1895
uc1.ax0000316265,1885
uc1.ax0000328625,1914
uc1.ax0000359729,1884
uc1.ax0000359737,1884
uc1.ax0000359745,1884
uc1.ax0000747774,1788
uc1.ax0000894022,1905
uc1.ax0001594852,1884
uc1.ax0001598135,1910
uc1.ax0001598150,1911
uc1.ax0001598218,1909
uc1.ax0001598234,1911
uc1.ax0001598622,1909
uc1.ax0002573558,1890
uc1.ax0001664689,1880
uc1.ax0001669936,1909
uc1.ax0002167419,1899
uc1.ax0002179364,1911
uc1.ax0002211761,1912
uc1.ax0002211779,1914
uc1.ax0002211787,1918
uc1.ax0002211795,1906
uc1.ax0002211829,1910
uc1.ax0002211837,1916
uc1.ax0002224582,1893
uc1.ax0002218055,1915
uc1.ax0002349983,1901
uc1.aa0015981327,1918
uc1.aa0016121113,1910
uc1.aa0016398190,1903
uc1.aa0016398208,1903
uc1.aa0016398216,1903
uc1.aa0016398125,1876
uc1.aa0016409856,1895
uc1.aa0016410433,1917
uc1.c063778868,1923
uc1.c063778859,1923
uc1.c073338253,1976
uc1.c073338244,1976
uc1.b000830008,1853
uc1.c096396500,2007
uc1.b000558593,1870
uc1.b003022381,1899
uc1.c045745381,1902
uc1.b000841004,1891
uc1.c031008698,1905
uc1.c031259272,1863
uc1.c051337521,1921
uiug.30112048441460,1921
uc1.c056526580,1871
chi.27035692,1871
uc1.c042030675,1887
uc1.c109023896,1913
uc1.c062190168,1922
iau.31858047683747,1910
iau.31858046850446,1915
gri.ark:/13960/t9672cc94,1882
uiuo.ark:/13960/t6g19vr93,1911
uc1.31210017214899,1899
uc1.b0000101089,1805
uc1.b0000107524,1892
uc1.b0000143875,1917
uc1.b0000071548,1880
uc1.b0000123950,1891
uc1.ax0003061751,1891
uc1.ax0003524477,1858
uc1.b0000199406,1842
uc1.b0000181149,1903
uc1.b0000107037,1912
uc1.b0000107045,1912
uc1.b0000107052,1912
uc1.b0000160374,1855
uc1.b0000160697,1910
uc1.b0000186437,1912
uc1.b0000192872,1922
uc1.ax0003009636,1909
uc1.b0000349084,1921
uc1.ax0003529849,1915
uc1.ax0003780889,1877
uc1.ax0003785383,1900
uc1.ax0003881950,1918
uc1.ax0003903531,1914
uiug.30112070007841,1914
uc1.ax0003903788,1854
uc1.ax0003904240,1913
uc1.ax0003904398,1898
uc1.ax0003909280,1899
uc1.ax0003913183,1909
uc1.ax0003913613,1922
uc1.ax0003922887,1906
uc1.ax0003928751,1908
uc1.ax0003928900,1898
gri.ark:/13960/t5r829p1p,1896
uc1.c075904198,1925
chi.090729220,1843
chi.18149929,1889
chi.18164915,1900
chi.13448790,1906
chi.36278181,1873
chi.61019761,1904
chi.083457480,1906
chi.21061325,1864
chi.14121721,1907
chi.083625172,1870
chi.23018057,1905
chi.13502259,1892
chi.083666453,1872
chi.66316323,1856
chi.18845982,1869
chi.27691598,1895
chi.16014521,1870
chi.083625180,1872
chi.31117658,1905
uiug.30112088178162,1905
mdp.39015084668261,1895
chi.49805025,1895
mdp.39015034628365,1894
chi.17704400,1894
chi.101480725,1905
chi.101480660,1905
chi.101480602,1905
chi.101480482,1905
chi.101480898,1905
chi.101480830,1905
chi.101480775,1905
chi.18572860,1877
chi.083625211,1895
chi.25438633,1896
